climate,image_file,image_path,rank_in_image,hex,r,g,b,hue_deg,hue_bucket,sat_pct,val_pct,lightness_pct,temp_bin,is_neutral_low_sat,percent_in_image,pixel_count
egypt_nature_clean,1_zQK4AdFdQ_FNOLqo7JqbGA@2x.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/1_zQK4AdFdQ_FNOLqo7JqbGA@2x.jpg,1,#C1C4BE,193,196,190,90.0,yellow-green,3.06,76.86,75.69,neutral,True,53.5221,106495
egypt_nature_clean,1_zQK4AdFdQ_FNOLqo7JqbGA@2x.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/1_zQK4AdFdQ_FNOLqo7JqbGA@2x.jpg,2,#35A8BB,53,168,187,188.51,cyan,71.66,73.33,47.06,cool,False,42.8991,85358
egypt_nature_clean,1_zQK4AdFdQ_FNOLqo7JqbGA@2x.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/1_zQK4AdFdQ_FNOLqo7JqbGA@2x.jpg,3,#986A49,152,106,73,25.06,orange,51.97,59.61,44.12,warm,False,1.7992,3580
egypt_nature_clean,1_zQK4AdFdQ_FNOLqo7JqbGA@2x.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/1_zQK4AdFdQ_FNOLqo7JqbGA@2x.jpg,4,#1E1712,30,23,18,25.0,orange,40.0,11.76,9.41,warm,False,1.7796,3541
egypt_nature_clean,636619978502372033-natural.webp,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/636619978502372033-natural.webp,1,#687B4E,104,123,78,85.33,yellow-green,36.59,48.24,39.41,warm,False,100.0,199692
egypt_nature_clean,7174203_orig.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/7174203_orig.jpg,1,#687687,104,118,135,212.9,cyan-blue,22.96,52.94,46.86,cool,False,94.064,176370
egypt_nature_clean,7174203_orig.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/7174203_orig.jpg,2,#BC8D8D,188,141,141,0.0,red,25.0,73.73,64.51,warm,False,5.936,11130
egypt_nature_clean,9852498_orig.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/9852498_orig.jpg,1,#B97830,185,120,48,31.53,orange,74.05,72.55,45.69,warm,False,57.441,114705
egypt_nature_clean,9852498_orig.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/9852498_orig.jpg,2,#2C0B01,44,11,1,13.95,red,97.73,17.25,8.82,warm,False,31.0057,61916
egypt_nature_clean,9852498_orig.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/9852498_orig.jpg,3,#FEF166,254,241,102,54.87,yellow,59.84,99.61,69.8,warm,False,6.7604,13500
egypt_nature_clean,9852498_orig.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/9852498_orig.jpg,4,#FEFEE1,254,254,225,60.0,yellow,11.42,99.61,93.92,neutral,True,4.7929,9571
egypt_nature_clean,Acacia_tree_at_Dakhla_Oasis_in_Western_Desert_of_Egypt.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Acacia_tree_at_Dakhla_Oasis_in_Western_Desert_of_Egypt.jpg,1,#202117,32,33,23,66.0,yellow,30.3,12.94,10.98,warm,False,46.6228,93102
egypt_nature_clean,Acacia_tree_at_Dakhla_Oasis_in_Western_Desert_of_Egypt.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Acacia_tree_at_Dakhla_Oasis_in_Western_Desert_of_Egypt.jpg,2,#5E5442,94,84,66,38.57,orange,29.79,36.86,31.37,warm,False,28.7157,57343
egypt_nature_clean,Acacia_tree_at_Dakhla_Oasis_in_Western_Desert_of_Egypt.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Acacia_tree_at_Dakhla_Oasis_in_Western_Desert_of_Egypt.jpg,3,#CED3D7,206,211,215,206.67,cyan-blue,4.19,84.31,82.55,neutral,True,24.6615,49247
egypt_nature_clean,Aswan_Nile_R09.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Aswan_Nile_R09.jpg,1,#7AA4C1,122,164,193,204.51,cyan-blue,36.79,75.69,61.76,cool,False,38.922,77493
egypt_nature_clean,Aswan_Nile_R09.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Aswan_Nile_R09.jpg,2,#96925E,150,146,94,55.71,yellow,37.33,58.82,47.84,warm,False,33.371,66441
egypt_nature_clean,Aswan_Nile_R09.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Aswan_Nile_R09.jpg,3,#555B45,85,91,69,76.36,yellow-green,24.18,35.69,31.37,warm,False,27.707,55164
egypt_nature_clean,Black_Desert.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Black_Desert.jpg,1,#968B89,150,139,137,9.23,red,8.67,58.82,56.27,neutral,True,40.0021,79881
egypt_nature_clean,Black_Desert.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Black_Desert.jpg,2,#E9F0F5,233,240,245,205.0,cyan-blue,4.9,96.08,93.73,neutral,True,33.1686,66235
egypt_nature_clean,Black_Desert.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Black_Desert.jpg,3,#474145,71,65,69,320.0,magenta,8.45,27.84,26.67,neutral,True,26.8293,53576
egypt_nature_clean,Desert-of-Merzouga-in-Morocco-with-some-camels.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Desert-of-Merzouga-in-Morocco-with-some-camels.jpg,1,#CD763C,205,118,60,24.0,orange,70.73,80.39,51.96,warm,False,81.5071,162733
egypt_nature_clean,Desert-of-Merzouga-in-Morocco-with-some-camels.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Desert-of-Merzouga-in-Morocco-with-some-camels.jpg,2,#CBCCC8,203,204,200,75.0,yellow-green,1.96,80.0,79.22,neutral,True,11.297,22555
egypt_nature_clean,Desert-of-Merzouga-in-Morocco-with-some-camels.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Desert-of-Merzouga-in-Morocco-with-some-camels.jpg,3,#4E3129,78,49,41,12.97,red,47.44,30.59,23.33,warm,False,7.1959,14367
egypt_nature_clean,"Hietasaari,_Lake_Saimaa.jpeg","/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Hietasaari,_Lake_Saimaa.jpeg",1,#8B8D91,139,141,145,220.0,cyan-blue,4.14,56.86,55.69,neutral,True,31.3541,62600
egypt_nature_clean,"Hietasaari,_Lake_Saimaa.jpeg","/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Hietasaari,_Lake_Saimaa.jpeg",2,#947C6A,148,124,106,25.71,orange,28.38,58.04,49.8,warm,False,27.7599,55424
egypt_nature_clean,"Hietasaari,_Lake_Saimaa.jpeg","/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Hietasaari,_Lake_Saimaa.jpeg",3,#5A5D31,90,93,49,64.09,yellow,47.31,36.47,27.84,warm,False,26.1772,52264
egypt_nature_clean,"Hietasaari,_Lake_Saimaa.jpeg","/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Hietasaari,_Lake_Saimaa.jpeg",4,#C3D1D9,195,209,217,201.82,cyan-blue,10.14,85.1,80.78,neutral,True,14.7089,29367
egypt_nature_clean,Hoggar8.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Hoggar8.jpg,1,#98BDE9,152,189,233,212.59,cyan-blue,34.76,91.37,75.49,cool,False,47.5783,57094
egypt_nature_clean,Hoggar8.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Hoggar8.jpg,2,#765941,118,89,65,27.17,orange,44.92,46.27,35.88,warm,False,31.745,38094
egypt_nature_clean,Hoggar8.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Hoggar8.jpg,3,#2F2C2A,47,44,42,24.0,orange,10.64,18.43,17.45,neutral,True,20.6767,24812
egypt_nature_clean,Kharga-Oasis-Facts-Egypt-Tours-Portal.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Kharga-Oasis-Facts-Egypt-Tours-Portal.jpg,1,#E5EDE7,229,237,231,135.0,green,3.38,92.94,91.37,neutral,True,35.653,71183
egypt_nature_clean,Kharga-Oasis-Facts-Egypt-Tours-Portal.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Kharga-Oasis-Facts-Egypt-Tours-Portal.jpg,2,#4F401A,79,64,26,43.02,orange,67.09,30.98,20.59,warm,False,35.4802,70838
egypt_nature_clean,Kharga-Oasis-Facts-Egypt-Tours-Portal.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Kharga-Oasis-Facts-Egypt-Tours-Portal.jpg,3,#CAB27F,202,178,127,40.8,orange,37.13,79.22,64.51,warm,False,23.3949,46709
egypt_nature_clean,Kharga-Oasis-Facts-Egypt-Tours-Portal.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Kharga-Oasis-Facts-Egypt-Tours-Portal.jpg,4,#4F584B,79,88,75,101.54,yellow-green,14.77,34.51,31.96,cool,False,5.4719,10925
egypt_nature_clean,Libya_5391_Ubari_Lakes_Luca_Galuzzi_2007.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Libya_5391_Ubari_Lakes_Luca_Galuzzi_2007.jpg,1,#C5C4C8,197,196,200,255.0,blue-purple,2.0,78.43,77.65,neutral,True,40.7738,81407
egypt_nature_clean,Libya_5391_Ubari_Lakes_Luca_Galuzzi_2007.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Libya_5391_Ubari_Lakes_Luca_Galuzzi_2007.jpg,2,#5A4B2F,90,75,47,39.07,orange,47.78,35.29,26.86,warm,False,33.3691,66623
egypt_nature_clean,Libya_5391_Ubari_Lakes_Luca_Galuzzi_2007.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Libya_5391_Ubari_Lakes_Luca_Galuzzi_2007.jpg,3,#E0B086,224,176,134,28.0,orange,40.18,87.84,70.2,warm,False,25.8571,51625
egypt_nature_clean,Marsa-alam-egypt-9-february-2025-traditional-tea-set-awaits-guests-at-a-desert-camp-in-marsa-alam-egypt-as-the-sun-rises-painting-the-sky-with-warm-hues-.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Marsa-alam-egypt-9-february-2025-traditional-tea-set-awaits-guests-at-a-desert-camp-in-marsa-alam-egypt-as-the-sun-rises-painting-the-sky-with-warm-hues-.jpg,1,#1E150E,30,21,14,26.25,orange,53.33,11.76,8.63,warm,False,41.8697,83595
egypt_nature_clean,Marsa-alam-egypt-9-february-2025-traditional-tea-set-awaits-guests-at-a-desert-camp-in-marsa-alam-egypt-as-the-sun-rises-painting-the-sky-with-warm-hues-.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Marsa-alam-egypt-9-february-2025-traditional-tea-set-awaits-guests-at-a-desert-camp-in-marsa-alam-egypt-as-the-sun-rises-painting-the-sky-with-warm-hues-.jpg,2,#ABACAF,171,172,175,225.0,cyan-blue,2.29,68.63,67.84,neutral,True,39.3809,78626
egypt_nature_clean,Marsa-alam-egypt-9-february-2025-traditional-tea-set-awaits-guests-at-a-desert-camp-in-marsa-alam-egypt-as-the-sun-rises-painting-the-sky-with-warm-hues-.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Marsa-alam-egypt-9-february-2025-traditional-tea-set-awaits-guests-at-a-desert-camp-in-marsa-alam-egypt-as-the-sun-rises-painting-the-sky-with-warm-hues-.jpg,3,#5A5050,90,80,80,0.0,red,11.11,35.29,33.33,neutral,True,18.7493,37434
egypt_nature_clean,Nabq-National-Park-IPA-Egypt-1024x1024.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Nabq-National-Park-IPA-Egypt-1024x1024.jpg,1,#C5B79D,197,183,157,39.0,orange,20.3,77.25,69.41,warm,False,66.4805,132834
egypt_nature_clean,Nabq-National-Park-IPA-Egypt-1024x1024.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Nabq-National-Park-IPA-Egypt-1024x1024.jpg,2,#A5ABB6,165,171,182,218.82,cyan-blue,9.34,71.37,68.04,neutral,True,31.4625,62865
egypt_nature_clean,Nabq-National-Park-IPA-Egypt-1024x1024.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Nabq-National-Park-IPA-Egypt-1024x1024.jpg,3,#160E06,22,14,6,30.0,orange,72.73,8.63,5.49,warm,False,2.057,4110
egypt_nature_clean,Palms-near-the-Temple-of-Hibis-Kharga-Oasis-Egypt.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Palms-near-the-Temple-of-Hibis-Kharga-Oasis-Egypt.jpg,1,#C3A470,195,164,112,37.59,orange,42.56,76.47,60.2,warm,False,39.7354,79261
egypt_nature_clean,Palms-near-the-Temple-of-Hibis-Kharga-Oasis-Egypt.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Palms-near-the-Temple-of-Hibis-Kharga-Oasis-Egypt.jpg,2,#1BA7E2,27,167,226,197.79,cyan-blue,88.05,88.63,49.61,cool,False,33.7697,67361
egypt_nature_clean,Palms-near-the-Temple-of-Hibis-Kharga-Oasis-Egypt.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Palms-near-the-Temple-of-Hibis-Kharga-Oasis-Egypt.jpg,3,#47533A,71,83,58,88.8,yellow-green,30.12,32.55,27.65,warm,False,26.4949,52850
egypt_nature_clean,Panoramic-view-of-the-black-desert-mountains-close-to-Bahariya-Oasis-Egypt-1.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Panoramic-view-of-the-black-desert-mountains-close-to-Bahariya-Oasis-Egypt-1.jpg,1,#866041,134,96,65,26.96,orange,51.49,52.55,39.02,warm,False,50.4095,100645
egypt_nature_clean,Panoramic-view-of-the-black-desert-mountains-close-to-Bahariya-Oasis-Egypt-1.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Panoramic-view-of-the-black-desert-mountains-close-to-Bahariya-Oasis-Egypt-1.jpg,2,#6E9DC7,110,157,199,208.31,cyan-blue,44.72,78.04,60.59,cool,False,49.5905,99010
egypt_nature_clean,Phoenix_dactylifera1.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Phoenix_dactylifera1.jpg,1,#7F7C5B,127,124,91,55.0,yellow,28.35,49.8,42.75,warm,False,89.9776,179678
egypt_nature_clean,Phoenix_dactylifera1.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Phoenix_dactylifera1.jpg,2,#F9FEFE,249,254,254,180.0,cyan,1.97,99.61,98.63,neutral,True,10.0224,20014
egypt_nature_clean,Picture-of-the-Tourist-in-the-White-Desert-Protected-Area-in-the-Sahara-Farafra-Oasis.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Picture-of-the-Tourist-in-the-White-Desert-Protected-Area-in-the-Sahara-Farafra-Oasis.jpg,1,#B57E43,181,126,67,31.05,orange,62.98,70.98,48.63,warm,False,46.2383,92024
egypt_nature_clean,Picture-of-the-Tourist-in-the-White-Desert-Protected-Area-in-the-Sahara-Farafra-Oasis.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Picture-of-the-Tourist-in-the-White-Desert-Protected-Area-in-the-Sahara-Farafra-Oasis.jpg,2,#B8A8A4,184,168,164,12.0,red,10.87,72.16,68.24,neutral,True,26.1083,51961
egypt_nature_clean,Picture-of-the-Tourist-in-the-White-Desert-Protected-Area-in-the-Sahara-Farafra-Oasis.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Picture-of-the-Tourist-in-the-White-Desert-Protected-Area-in-the-Sahara-Farafra-Oasis.jpg,3,#154874,21,72,116,207.79,cyan-blue,81.9,45.49,26.86,cool,False,15.0627,29978
egypt_nature_clean,Picture-of-the-Tourist-in-the-White-Desert-Protected-Area-in-the-Sahara-Farafra-Oasis.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Picture-of-the-Tourist-in-the-White-Desert-Protected-Area-in-the-Sahara-Farafra-Oasis.jpg,4,#9DAFCF,157,175,207,218.4,cyan-blue,24.15,81.18,71.37,cool,False,12.5906,25058
egypt_nature_clean,Red_sea_stony_beach_taba_egypt.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Red_sea_stony_beach_taba_egypt.jpg,1,#7E8D9B,126,141,155,208.97,cyan-blue,18.71,60.78,55.1,cool,False,62.8097,125426
egypt_nature_clean,Red_sea_stony_beach_taba_egypt.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Red_sea_stony_beach_taba_egypt.jpg,2,#675444,103,84,68,27.43,orange,33.98,40.39,33.53,warm,False,37.1903,74266
egypt_nature_clean,Reflections-on-the-water-at-the-el-Kharga-Oasis-Egypt-Western-Desert.jpg.webp,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Reflections-on-the-water-at-the-el-Kharga-Oasis-Egypt-Western-Desert.jpg.webp,1,#608BB4,96,139,180,209.29,cyan-blue,46.67,70.59,54.12,cool,False,40.1527,79722
egypt_nature_clean,Reflections-on-the-water-at-the-el-Kharga-Oasis-Egypt-Western-Desert.jpg.webp,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Reflections-on-the-water-at-the-el-Kharga-Oasis-Egypt-Western-Desert.jpg.webp,2,#0F150A,15,21,10,92.73,yellow-green,52.38,8.24,6.08,cool,False,30.6572,60869
egypt_nature_clean,Reflections-on-the-water-at-the-el-Kharga-Oasis-Egypt-Western-Desert.jpg.webp,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Reflections-on-the-water-at-the-el-Kharga-Oasis-Egypt-Western-Desert.jpg.webp,3,#4C4C14,76,76,20,60.0,yellow,73.68,29.8,18.82,warm,False,17.3385,34425
egypt_nature_clean,Reflections-on-the-water-at-the-el-Kharga-Oasis-Egypt-Western-Desert.jpg.webp,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Reflections-on-the-water-at-the-el-Kharga-Oasis-Egypt-Western-Desert.jpg.webp,4,#A57A33,165,122,51,37.37,orange,69.09,64.71,42.35,warm,False,6.3385,12585
egypt_nature_clean,Reflections-on-the-water-at-the-el-Kharga-Oasis-Egypt-Western-Desert.jpg.webp,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Reflections-on-the-water-at-the-el-Kharga-Oasis-Egypt-Western-Desert.jpg.webp,5,#4D625F,77,98,95,171.43,cyan,21.43,38.43,34.31,cool,False,5.5131,10946
egypt_nature_clean,Sinai_R01.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Sinai_R01.jpg,1,#A89373,168,147,115,36.23,orange,31.55,65.88,55.49,warm,False,60.0765,119968
egypt_nature_clean,Sinai_R01.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/Sinai_R01.jpg,2,#6F8DA7,111,141,167,207.86,cyan-blue,33.53,65.49,54.51,cool,False,39.9235,79724
egypt_nature_clean,SiwaSandDunes.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/SiwaSandDunes.jpg,1,#C18C5F,193,140,95,27.55,orange,50.78,75.69,56.47,warm,False,62.2794,124344
egypt_nature_clean,SiwaSandDunes.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/SiwaSandDunes.jpg,2,#B6BABF,182,186,191,213.33,cyan-blue,4.71,74.9,73.14,neutral,True,35.4146,70707
egypt_nature_clean,SiwaSandDunes.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/SiwaSandDunes.jpg,3,#4B3D37,75,61,55,18.0,orange,26.67,29.41,25.49,warm,False,2.306,4604
egypt_nature_clean,default-2024-03-01T081909.915.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/default-2024-03-01T081909.915.jpg,1,#8B714A,139,113,74,36.0,orange,46.76,54.51,41.76,warm,False,57.3405,113955
egypt_nature_clean,default-2024-03-01T081909.915.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/default-2024-03-01T081909.915.jpg,2,#36392F,54,57,47,78.0,yellow-green,17.54,22.35,20.39,warm,False,42.6595,84779
egypt_nature_clean,default-2024-03-01T082128.656-aspect-ratio-12-5.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/default-2024-03-01T082128.656-aspect-ratio-12-5.jpg,1,#8D734C,141,115,76,36.0,orange,46.1,55.29,42.55,warm,False,63.8543,127259
egypt_nature_clean,default-2024-03-01T082128.656-aspect-ratio-12-5.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/default-2024-03-01T082128.656-aspect-ratio-12-5.jpg,2,#6B8DAF,107,141,175,210.0,cyan-blue,38.86,68.63,55.29,cool,False,36.1457,72037
egypt_nature_clean,desierto-arena-egipto-sahara.jpg.webp,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/desierto-arena-egipto-sahara.jpg.webp,1,#D3A574,211,165,116,30.95,orange,45.02,82.75,64.12,warm,False,82.036,163789
egypt_nature_clean,desierto-arena-egipto-sahara.jpg.webp,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/desierto-arena-egipto-sahara.jpg.webp,2,#89929E,137,146,158,214.29,cyan-blue,13.29,61.96,57.84,cool,False,17.964,35866
egypt_nature_clean,experiencia-naturaleza-rio-nilo.jpg.webp,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/experiencia-naturaleza-rio-nilo.jpg.webp,1,#453527,69,53,39,28.0,orange,43.48,27.06,21.18,warm,False,76.0712,151880
egypt_nature_clean,experiencia-naturaleza-rio-nilo.jpg.webp,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/experiencia-naturaleza-rio-nilo.jpg.webp,2,#BC8041,188,128,65,30.73,orange,65.43,73.73,49.61,warm,False,23.9288,47775
egypt_nature_clean,fit.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/fit.jpg,1,#A68970,166,137,112,27.78,orange,32.53,65.1,54.51,warm,False,73.3771,146501
egypt_nature_clean,fit.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/fit.jpg,2,#B0AAC0,176,170,192,256.36,blue-purple,11.46,75.29,70.98,neutral,True,26.6229,53154
egypt_nature_clean,manantial-natural-siwa.jpg.webp,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/manantial-natural-siwa.jpg.webp,1,#87A393,135,163,147,145.71,green-cyan,17.18,63.92,58.43,cool,False,54.805,109421
egypt_nature_clean,manantial-natural-siwa.jpg.webp,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/manantial-natural-siwa.jpg.webp,2,#62C1EB,98,193,235,198.39,cyan-blue,58.3,92.16,65.29,cool,False,45.195,90234
egypt_nature_clean,samwa-plant.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/samwa-plant.jpg,1,#737044,115,112,68,56.17,yellow,40.87,45.1,35.88,warm,False,70.1411,140142
egypt_nature_clean,samwa-plant.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/samwa-plant.jpg,2,#B69F83,182,159,131,32.94,orange,28.02,71.37,61.37,warm,False,29.8589,59658
egypt_nature_clean,shutterstock_1182598495.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/shutterstock_1182598495.jpg,1,#997439,153,116,57,36.88,orange,62.75,60.0,41.18,warm,False,59.423,118644
egypt_nature_clean,shutterstock_1182598495.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/shutterstock_1182598495.jpg,2,#403324,64,51,36,32.14,orange,43.75,25.1,19.61,warm,False,32.663,65215
egypt_nature_clean,shutterstock_1182598495.jpg,/Users/isabellaprimo/Downloads/TopColor-master/nature egypt/shutterstock_1182598495.jpg,3,#A6B8C3,166,184,195,202.76,cyan-blue,14.87,76.47,70.78,cool,False,7.914,15801
